Photo,rating
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_596.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_597.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_598.jpg,0
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_599.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_60.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_600.jpg,0
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_61.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_62.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_63.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_64.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_65.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_66.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_67.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_68.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_69.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_70.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_71.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_72.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_73.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_74.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_75.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_76.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_77.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_78.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_79.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_80.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_81.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_82.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_83.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_84.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_85.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_86.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_87.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_88.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_89.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_90.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_91.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_92.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_93.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_94.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_95.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_96.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_97.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_98.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\fSumitnesegmented\faces\sumit_99.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_1_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_2_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_3_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_4_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_5_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_6_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_7_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_8_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_9_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_10_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_11_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_12_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_13_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_14_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_15_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_16_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_17_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_18_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_19_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_20_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_21_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_22_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_23_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_24_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_25_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_26_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_27_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_28_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_29_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_30_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_31_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_32_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_33_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_34_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_35_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_36_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_37_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_38_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_39_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_40_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_41_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_42_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_43_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_44_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_45_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_46_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_47_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_48_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_49_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_50_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_51_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_52_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_53_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_54_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_55_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_56_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_57_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_58_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_59_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_60_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_61_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_62_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_63_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_64_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_65_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_66_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_67_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_68_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_69_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_70_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_71_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_72_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_73_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_74_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_75_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_76_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_77_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_78_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_79_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_80_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_81_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_82_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_83_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_84_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_85_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_86_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_87_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_88_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_89_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_90_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_91_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_92_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_93_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_94_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_95_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_96_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_97_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_98_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_99_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_100_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_101_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_102_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_103_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_104_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_105_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_106_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_107_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_108_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_109_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_110_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_111_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_112_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_113_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_114_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_115_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_116_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_117_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_118_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_119_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_120_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_121_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_122_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_123_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_124_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_125_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_126_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_127_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_128_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_129_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_130_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_131_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_132_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_133_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_134_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_135_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_136_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_137_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_138_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_139_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_140_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_141_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_142_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_143_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_144_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_145_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_146_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_147_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_148_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_149_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_150_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_151_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_152_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_153_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_154_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_155_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_156_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_157_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_158_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_159_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_160_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_161_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_162_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_163_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_164_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_165_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_166_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_167_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_168_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_169_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_170_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_171_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_172_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_173_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_174_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_175_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_176_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_177_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_178_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_179_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_180_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_181_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_182_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_183_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_184_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_185_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_186_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_187_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_188_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_189_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_190_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_191_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_192_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_193_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_194_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_195_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_196_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_197_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_198_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_199_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_200_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\segmented_faces_afnan\afnan_201_face_1.jpg,4
